epsilon, alpha, beta, pop, dif1, dif2, difratio, winner, time
.01, 1.2952636718749997, 1, 50, 11.6, 10, 1.1599999999999999, 1, 56
.01, 1.2950439453124996, 1, 50, 11.6, 10, 1.1599999999999999, 1, 64
.01, 1.2949340820312496, 1, 50, 11.6, 10, 1.1599999999999999, 1, 74
.01, 1.2948791503906247, 1, 50, 11.6, 10, 1.1599999999999999, 3, 80
.01, 1.25, 1, 50, 12.0, 10, 1.2, 2, 10
.01, 1.475, 1, 50, 12.0, 10, 1.2, 1, 5
.01, 1.3625, 1, 50, 12.0, 10, 1.2, 1, 11
.01, 1.30625, 1, 50, 12.0, 10, 1.2, 2, 21
.01, 1.334375, 1, 50, 12.0, 10, 1.2, 1, 19
.01, 1.3203125, 1, 50, 12.0, 10, 1.2, 1, 38
.01, 1.31328125, 1, 50, 12.0, 10, 1.2, 2, 28
.01, 1.316796875, 1, 50, 12.0, 10, 1.2, 2, 39
.01, 1.3185546875, 1, 50, 12.0, 10, 1.2, 1, 56
.01, 1.3176757812500002, 1, 50, 12.0, 10, 1.2, 2, 49
.01, 1.318115234375, 1, 50, 12.0, 10, 1.2, 2, 67
.01, 1.3183349609375, 1, 50, 12.0, 10, 1.2, 1, 65
.01, 1.31822509765625, 1, 50, 12.0, 10, 1.2, 1, 79
.01, 1.318170166015625, 1, 50, 12.0, 10, 1.2, 2, 79
.01, 1.3181976318359374, 1, 50, 12.0, 10, 1.2, 3, 80
